index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
10,6,0,0,50,2712,0.34782608695652173,"The score is 0.35 because the summary introduces several pieces of extra information not present in the original text, such as specific recommendations, communication channels, and feedback form IDs, and it also contradicts the original text regarding the nature of information requests and highlighted issues. Additionally, the summary omits details that would answer certain questions addressed in the original text, resulting in a low summarization quality.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context with no contradictions, indicating no hallucinations."
11,6,1,0,50,2089,0.5,"The score is 0.50 because the summary introduces several pieces of extra information, such as specific feedback form IDs and the number 50, which are not present in the original text. Additionally, the summary omits at least one detail from the original text regarding feedback about volunteers being very busy, which reduces its completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
12,7,0,0,50,3062,0.5,"The score is 0.50 because the summary includes unverifiable extra information about the number of feedback forms and omits specific feedback details present in the original text, reducing its completeness and accuracy.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating that the output is fully grounded in the provided information with no hallucinations."
13,7,1,0,50,1743,0.18181818181818182,"The score is 0.18 because the summary introduces numerous pieces of extra information, such as specific feedback form counts and IDs, that are not present in the original text. This significantly reduces the summary's fidelity to the source material.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
14,8,0,0,50,1902,0.4,"The score is 0.40 because the summary introduces extra details not present in the original text, such as specific numbers of feedback forms and direct quotes, and omits feedback-related information that the original text contains. This reduces the summary's accuracy and completeness.",0.22,"The score is 0.22 because the actual output closely aligns with most factual details in the context, with only a few omissions and no evidence of fabricated or unsupported information."
15,8,1,0,50,1499,0.4,"The score is 0.40 because the summary introduces extra details such as specific numbers of feedback forms and IDs that are not present in the original text, and it omits several points that the original text addresses, such as suggestions for reminders, mask distribution, and multi-channel announcements.",0.34,"The score is 0.34 because the actual output aligns with most factual details from the context, but it omits several specific suggestions and perceptions present in the context, leading to partial coverage and some factual gaps rather than outright hallucinations."
16,9,0,0,50,2909,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as the number of recommendations and feedback forms, and omits specific feedback points that the original text addresses. This reduces the summary's completeness and accuracy.",0.2,"The score is 0.20 because the actual output aligns with most factual details from the context, with only a few minor omissions and contradictions, indicating low but not zero hallucination."
17,9,1,0,50,1937,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as specific feedback form IDs and the number of forms considered, and omits answers to questions about feedback on masks and communication channels, reducing its overall accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
18,10,0,0,50,2571,0.4,"The score is 0.40 because the summary introduces extra details not present in the original text, such as the number of feedback forms and specific IDs, and omits key feedback points that the original text addresses, resulting in a significant loss of accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
19,10,1,0,50,2031,0.7,"The score is 0.70 because while the summary avoids direct contradictions, it introduces extra details not present in the original text, such as the speed of instructions, the number of feedback forms, and specific feedback IDs. Additionally, the summary omits some answerable points from the original, like feedback about reminders before activities.",0.4,"The score is 0.40 because while the actual output aligns with most factual details from the context, there are several omissions where it fails to mention specific requirements, restrictions, or suggestions present in the context, indicating some minor hallucination due to incomplete coverage."
20,11,0,0,50,3118,0.6,"The score is 0.60 because the summary omits some details present in the original text, such as specific feedback about masks and volunteer availability, and introduces extra information like the number of feedback forms and IDs that are not mentioned in the original text.",0.16,"The score is 0.16 because the actual output closely aligns with the majority of factual details in the context, with only a few omissions or contradictions regarding specific eligibility criteria, timing, and access issues. Most recommendations and observations are well-supported by the context, resulting in a low hallucination score."
21,11,1,0,50,1975,0.375,"The score is 0.38 because the summary introduces extra details not present in the original text, such as specific feedback form attributions and the number of forms considered. Additionally, the summary omits several pieces of feedback that are present in the original text, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
22,12,0,0,50,2116,0.4,"The score is 0.40 because the summary introduces extra details not present in the original text, such as specific numbers of feedback forms and coded IDs, and omits several points of feedback that the original text addresses, reducing its overall accuracy and completeness.",0.22,"The score is 0.22 because the actual output closely aligns with most factual details in the context, with only a few omissions and no evidence of fabricated or unsupported information."
23,12,1,0,50,1684,0.5,"The score is 0.50 because the summary introduces extra details, such as the number 44 and specific feedback form IDs, which are not present in the original text. Additionally, the summary omits information about feedback regarding the usefulness of more masks for families, which the original text addresses.",0.2,"The score is 0.20 because the actual output aligns with the majority of factual details in the context, with only a few omissions of specific points such as requests for hygiene supplies, document requirements, and perceptions about vaccine and testing access, resulting in a low but nonzero hallucination score."
24,13,0,0,50,2680,0.6,"The score is 0.60 because the summary includes extra details not present in the original text, such as the number of recommendations and feedback forms, and omits specific feedback examples that the original text provides. This reduces the summary's completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
25,13,1,0,50,2961,0.8,"The score is 0.80 because the summary includes some extra details not present in the original text, such as the number of feedback forms and the provision of feedback form IDs and snippets. However, it does not contradict the original text, and overall, the summary remains mostly accurate and relevant.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
26,14,0,0,50,2379,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as specifying the number of recommendations, feedback forms, and the inclusion of feedback IDs and snippets. Additionally, the summary omits key details from the original text, such as specific feedback about reminders, masks, and queue length, which reduces its completeness and accuracy.",0.02,"The score is 0.02 because the actual output consistently aligns with the context, with only a minor contradiction related to a typographical error, indicating almost no hallucination."
27,14,1,0,50,2232,0.5555555555555556,"The score is 0.56 because the summary introduces several pieces of extra information not present in the original text, such as references to feedback forms, quantification of responses, and claims about the representativeness of issues. Additionally, the summary omits specific feedback details that the original text provides, reducing its completeness and accuracy.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
28,15,0,0,50,2780,0.5,"The score is 0.50 because the summary introduces extra details such as the number of feedback forms and specific form IDs that are not present in the original text, and it omits answers to questions about feedback on mask distribution and volunteer availability, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
29,15,1,0,50,1620,0.5,"The score is 0.50 because the summary introduces extra details such as the number of feedback forms and specific IDs that are not present in the original text, and it omits feedback content about volunteers being busy and limited time for questions, which the original text includes.",0.0,"The score is 0.00 because all factual details in the actual output align with the context, and there are no contradictions or unsupported claims."
30,16,0,0,50,2399,0.4,"The score is 0.40 because the summary introduces extra details about the number of feedback forms and specific codes that are not present in the original text, and it omits several key points of feedback that the original text addresses. This results in a summary that is incomplete and includes unverifiable information.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
31,16,1,0,50,2462,0.8,"The score is 0.80 because the summary introduces extra details, such as the number of feedback forms and specific IDs, which are not present in the original text. Additionally, the summary omits the ability to answer certain questions that the original text covers, such as suggestions about sharing announcements through multiple channels. Overall, the summary is mostly accurate but includes unnecessary information and misses some details.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully supported by the provided information with no hallucinations."
32,17,0,0,50,3412,0.18181818181818182,"The score is 0.18 because the summary introduces a significant amount of extra information not present in the original text and omits answers to questions that the original text can address, indicating poor alignment and coverage.",0.12,"The score is 0.12 because the actual output aligns with most factual details from the context, but it omits several specific concerns and requirements (such as documentation and eligibility claims), resulting in minor hallucination."
33,17,1,0,50,2054,0.1111111111111111,"The score is 0.11 because the summary introduces multiple pieces of extra information and specific feedback examples not present in the original text, and it also contradicts the original by overstating issues and misrepresenting the reported concerns. Additionally, the summary omits details that the original text could answer, further reducing its accuracy and reliability.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
34,18,0,0,50,2546,0.5,"The score is 0.50 because the summary includes extra details not present in the original text, such as the number of feedback forms and the provision of form IDs and snippets. Additionally, the summary omits specific feedback points that the original text addresses, reducing its completeness and accuracy.",0.12,"The score is 0.12 because the actual output aligns with most factual details in the context, with only a few minor omissions regarding handwashing stations, hygiene kit eligibility, testing locations, and vaccine access, resulting in a low hallucination score."
35,18,1,0,50,1932,0.75,"The score is 0.75 because the summary introduces extra information about the number of feedback forms (30) that is not present in the original text, and it omits feedback regarding the desire for reminders before activities, which the original text addresses.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
36,19,0,0,50,2492,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as the number of recommendations, specific communication methods, and details about feedback forms. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about reminders and mask distribution. These issues reduce the summary's fidelity and completeness.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully consistent with the provided contexts, and there are no contradictions or unsupported claims."
37,19,1,0,50,2113,0.8,"The score is 0.80 because the summary introduces extra information about the number of feedback forms (44) that is not present in the original text, and it omits feedback regarding the appreciation of reminders before activities, which the original text addresses. However, there are no direct contradictions, indicating the summary is generally accurate but not fully comprehensive.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinated content."
38,20,0,0,50,353,0.0,"The score is 0.00 because the summary introduces extra information not present in the original text and fails to include key feedback details and questions that the original text addresses, resulting in a complete mismatch.",0.0,"The score is 0.00 because there are no contradictions between the actual output and the contexts, and all factual alignments indicate that the output does not introduce any unsupported or hallucinated information."
39,20,1,0,50,1568,0.25,"The score is 0.25 because the summary introduces significant contradictions, such as claiming perceptions of unfairness in support distribution that are not present in the original text, and adds extra details like the number of feedback forms and specific IDs that are not mentioned. Additionally, the summary omits key feedback points present in the original text, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
40,1,0,1,50,2341,0.6,"The score is 0.60 because the summary adds several details not present in the original text, such as the number of recommendations, the number of feedback forms, and the inclusion of evidence snippets. Additionally, the summary omits specific feedback points that the original text addresses, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully supported by the context, with no contradictions or unsupported claims."
41,1,1,1,50,2018,0.6,"The score is 0.60 because the summary includes extra details not present in the original text and omits answers to some questions that the original text addresses, such as specific feedback about masks and communication channels. However, there are no direct contradictions, which helps maintain a moderate level of accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinated information."
42,2,0,1,50,2385,0.4,"The score is 0.40 because the summary introduces extra details not present in the original text, such as the number of feedback forms, specific IDs, and the claim of three evidence-based recommendations, which are not directly supported. Additionally, the summary omits specific feedback points that the original text addresses, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all factual alignments show the actual output consistently agrees with the context, and there are no contradictions, indicating no hallucinations."
43,2,1,1,50,1586,0.5,"The score is 0.50 because the summary introduces extra details not present in the original text, such as specific counts and feedback form IDs, and omits some feedback points that the original text covers, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all factual alignments between the actual output and the context are supported, with no contradictions present."
44,3,0,1,50,2552,0.6,"The score is 0.60 because the summary introduces unsupported details about prioritization based on proximity to main roads and specifies a number of feedback forms not mentioned in the original text. Additionally, the summary omits feedback about reminders before activities and the need for more masks, which are present in the original text.",0.0,"The score is 0.00 because all actual outputs are factually aligned with the context and there are no contradictions, indicating no hallucinations."
45,3,1,1,50,1934,0.6,"The score is 0.60 because the summary introduces unsupported details, such as households near the main road receiving support and specific feedback form IDs, which contradict the original text. It also adds extra information about the number of feedback forms not mentioned in the original. Additionally, the summary omits answers to some questions that the original text addresses, such as feedback about masks and communication channels.",0.22,"The score is 0.22 because the actual output aligns with most factual details from the context, with only a few minor omissions or contradictions, indicating low hallucination overall."
46,4,0,1,50,2501,0.6,"The score is 0.60 because the summary introduces a claim about knowing someone at the health center that is not in the original text, and adds details about the number of recommendations and feedback forms that are not mentioned. Additionally, the summary omits specific feedback present in the original text, such as requests for more masks and comments about volunteers being busy. These issues reduce the summary's accuracy and completeness.",0.02,"The score is 0.02 because the actual output is almost entirely aligned with the context, with only a minor contradiction due to a typographical error, indicating negligible hallucination."
47,4,1,1,50,1716,0.4117647058823529,"The score is 0.41 because the summary introduces several pieces of extra information, such as specific feedback form IDs and numbers, that are not present in the original text, and it also misrepresents a concern about registration by adding a detail about official documents that is not mentioned in the original. Additionally, the summary omits feedback about reminders before activities, which the original text addresses.",0.02,"The score is 0.02 because there is strong factual alignment between the actual output and context, with only a minor contradiction related to a typographical error, not substantive content."
48,5,0,1,50,2655,0.3888888888888889,"The score is 0.39 because the summary introduces substantial extra information, such as specific feedback form codes and numbers, that are not present in the original text. Additionally, the summary omits several points that the original text covers, such as feedback about reminders, masks, and queue length. This results in a summary that is only partially representative of the original content.",0.0,"The score is 0.00 because all factual alignments between the actual output and the context are supported, with no contradictions or unsupported claims present."
49,5,1,1,50,2458,0.8,"The score is 0.80 because the summary introduces extra information about the number of feedback forms (41) that is not present in the original text, and it omits the detail about feedback suggesting that more masks would help families follow prevention measures. Otherwise, the summary aligns well with the original content.",0.44,"The score is 0.44 because while the actual output aligns with many factual details from the context, it omits several key points and suggestions, leading to partial coverage and moderate risk of hallucination due to incomplete representation."
50,6,0,1,50,3313,0.35,"The score is 0.35 because the summary introduces substantial extra information, such as feedback form IDs and attributions not present in the original text, and omits answers to some questions that the original text covers. This reduces the summary's fidelity and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
51,6,1,1,50,2150,0.8,"The score is 0.80 because the summary includes some extra details not present in the original text, such as the number of feedback forms and the provision of form IDs and snippets. Additionally, the summary omits the answer to a question about feedback indicating volunteers seemed busy and there was little time to ask questions. Overall, the summary is mostly accurate but not fully comprehensive or precise.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucination."
52,7,0,1,50,2582,0.4,"The score is 0.40 because the summary introduces extra details such as specific numbers of feedback forms and IDs that are not present in the original text, and it omits several points of feedback that the original text addresses, reducing its completeness and accuracy.",0.24,"The score is 0.24 because the actual output mostly aligns with the context, addressing key issues and recommendations, but misses several specific concerns and eligibility criteria noted in the contradictions, indicating some minor omissions but no major hallucinations."
53,7,1,1,50,2098,0.5,"The score is 0.50 because the summary introduces extra details, such as specific numbers and feedback form IDs, that are not present in the original text. Additionally, the summary omits some information that the original text can answer, such as whether feedback indicated that volunteers seemed very busy and there was little time to ask questions.",0.04,"The score is 0.04 because the actual output aligns with nearly all factual details from the context, with only two minor omissions (regarding vaccine eligibility and hygiene kit distribution), indicating very low hallucination."
54,8,0,1,50,2549,0.4,"The score is 0.40 because the summary introduces unverified details about the number of feedback forms and omits several specific feedback points present in the original text, resulting in a loss of important information.",0.18,"The score is 0.18 because the actual output is highly aligned with the context, accurately reflecting most factual details and recommendations, with only a few minor omissions regarding specific eligibility criteria, requirements, and suggestions, resulting in a low hallucination score."
55,8,1,1,50,2224,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as specific feedback about masks, communication channels, and volunteer availability. Additionally, the summary introduces extra information about the number of forms and feedback IDs that is not supported by the original text.",0.38,"The score is 0.38 because while the actual output aligns with many key facts from the context, there are several notable omissions where it fails to mention specific details and suggestions present in the context, leading to partial but not complete factual alignment."
56,9,0,1,50,2772,0.4444444444444444,"The score is 0.44 because the summary introduces several pieces of extra information, such as specific feedback form codes and counts, that are not present in the original text. Additionally, the summary omits some feedback details that the original text contains, such as comments about long queues and busy volunteers, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
57,9,1,1,50,2095,0.75,"The score is 0.75 because the summary introduces extra information not present in the original text, such as specifying 'most common issues,' providing rankings, and mentioning feedback form IDs or snippets. Additionally, the summary omits details that allow the original text to answer certain questions, such as specific feedback about volunteers being busy. However, there are no direct contradictions, so the summary retains a fair degree of accuracy.",0.0,"The score is 0.00 because all factual alignments indicate that the actual output is fully supported by the context, with no contradictions or unsupported claims present."
58,10,0,1,50,2605,0.5,"The score is 0.50 because the summary introduces extra details not present in the original text, such as specific feedback form IDs, the number of forms considered, and claims about exclusion based on proximity to main roads or registration timing. Additionally, the summary omits feedback about the need for more masks and volunteers being too busy, which the original text addresses. However, there are no direct contradictions, so the summary is partially accurate but incomplete and somewhat embellished.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating the output is fully grounded and contains no hallucinations."
59,10,1,1,50,1928,0.5,"The score is 0.50 because the summary introduces several pieces of extra information, such as specific feedback form numbers and claims about support distribution, that are not present in the original text. Additionally, the summary omits details from the original text regarding feedback about mask distribution and communication channels, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
60,11,0,1,50,2335,0.6666666666666666,"The score is 0.67 because the summary introduces several pieces of extra information not present in the original text, such as the number of recommendations, specific communication methods, and details about feedback forms. Additionally, the summary omits the answer to a question that the original text addresses regarding feedback about mask provision. However, there are no direct contradictions, so the summary retains some accuracy.",0.32,"The score is 0.32 because while the actual output aligns with most factual details in the context, there are several omissions where it fails to mention specific eligibility criteria, accessibility concerns, and recommendations present in the context, indicating some minor hallucinations."
61,11,1,1,50,2358,0.5,"The score is 0.50 because the summary introduces extra details not present in the original text, such as the number of feedback forms and specific IDs, and omits key feedback points that the original text addresses, reducing its overall accuracy and completeness.",0.12,"The score is 0.12 because the actual output closely aligns with the context on most points, with only a few minor omissions regarding specific eligibility criteria, documentation requirements, and some suggestions, resulting in a low but nonzero hallucination score."
62,12,0,1,50,2688,0.43478260869565216,"The score is 0.43 because the summary introduces several pieces of extra information not present in the original text, such as specific recommendations, communication methods, and beliefs about eligibility, and it also contradicts the original text regarding vaccine eligibility. Additionally, the summary omits details that the original text can answer, such as feedback about mask distribution and volunteer availability. These issues significantly reduce the accuracy and completeness of the summary.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
63,12,1,1,50,1291,0.4,"The score is 0.40 because the summary introduces extra details such as the number of feedback forms and specific IDs that are not present in the original text. Additionally, the summary omits some feedback points that the original text addresses, reducing its completeness and accuracy.",0.26,"The score is 0.26 because the actual output aligns with most factual details in the context, with only a few omissions of specific concerns (e.g., requirements for official documents, hygiene supplies, and certain eligibility criteria), resulting in a low but nonzero hallucination score."
64,13,0,1,50,2233,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as specific numbers of feedback forms and IDs, and omits some feedback points that the original text addresses, like comments about masks and volunteer availability. However, there are no direct contradictions, so the summary is partially accurate but incomplete.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
65,13,1,1,50,1836,0.5333333333333333,"The score is 0.53 because the summary introduces several pieces of extra information, such as specific feedback form numbers and the number of forms reviewed, which are not present in the original text. Additionally, the summary omits at least one detail that the original text provides, such as feedback about volunteers being too busy to answer questions. However, there are no direct contradictions, so the summary is partially accurate but lacks completeness and introduces unverifiable specifics.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
66,14,0,1,50,2744,,ERROR: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
67,14,1,1,50,2347,0.7,"The score is 0.70 because the summary introduces extra details, such as the number of feedback forms and specific IDs, and adds concerns about people losing their place in line, which are not present in the original text. These additions reduce the summary's fidelity to the source, though the main points are still generally represented.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
68,15,0,1,50,3317,0.6,"The score is 0.60 because the summary introduces extra details not found in the original text, such as the need for 'open and transparent' registration lists and the number of feedback forms considered. It also contradicts the original by claiming that knowing someone at the health center increases the likelihood of receiving support, which is not stated in the original. Additionally, the summary omits some feedback present in the original, such as requests for more masks and comments about volunteers being too busy. These issues reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
69,15,1,1,50,2405,0.8,"The score is 0.80 because the summary introduces extra details about document requirements and household eligibility that are not in the original text, and it adds specific numbers (like 44 feedback forms) not mentioned originally. Additionally, the summary omits feedback about volunteers being busy and limited time for questions, which the original text covers. Despite these issues, the summary still captures much of the main content.",0.0,"The score is 0.00 because all factual statements in the actual output align with the provided contexts, and there are no contradictions or unsupported claims."
70,16,0,1,50,2956,0.5,"The score is 0.50 because the summary introduces several pieces of extra information not present in the original text, such as specific numbers of recommendations, explicit mention of community radio or SMS, and references to feedback form IDs. Additionally, the summary omits details that the original text can answer, such as feedback about masks and volunteer availability. However, there are no direct contradictions, so the summary partially reflects the original content but lacks accuracy and completeness.",0.06,"The score is 0.06 because the actual output is highly aligned with the context, with only a few minor omissions (e.g., not mentioning handwashing stations running out of water, specific eligibility for hygiene kits, and a belief about awareness meeting attendance), resulting in a low hallucination score."
71,16,1,1,50,2202,0.42105263157894735,"The score is 0.42 because the summary introduces several pieces of extra information not present in the original text and contradicts the original by generalizing supply shortages and adding details about unequal access, communication issues, and suggestions for improvement that were not mentioned. Additionally, the summary omits specific feedback present in the original, reducing its accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
72,17,0,1,50,3344,0.4,"The score is 0.40 because the summary introduces extra details not present in the original text, such as the number of feedback forms and specific IDs, and omits key feedback points that the original text addresses, reducing its overall accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
73,17,1,1,50,2223,0.15384615384615385,"The score is 0.15 because the summary introduces substantial extra information not present in the original text, such as specific feedback form numbers and details, and omits several points that the original text covers, including suggestions about reminders, masks, and communication channels. This significantly reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating that the output is fully supported by the provided evidence with no hallucinations."
74,18,0,1,50,2256,0.0,"The score is 0.00 because the summary introduces extra information not present in the original text and fails to include key feedback details that the original text provides, resulting in a complete mismatch.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
75,18,1,1,50,2036,0.16666666666666666,"The score is 0.17 because the summary introduces numerous pieces of extra information, such as specific feedback form IDs and the number 44, which are not present in the original text. Additionally, the summary omits details that the original text can answer, such as whether feedback suggests that reminders before activities would be appreciated. There are no direct contradictions, but the presence of significant extra and missing information justifies the low score.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
76,19,0,1,50,2908,0.4,"The score is 0.40 because the summary omits several key feedback points present in the original text and introduces extra details, such as the number of forms and specific IDs, that are not supported by the original. Additionally, the summary fails to answer important questions addressed in the original text, indicating significant loss of relevant information.",0.3137254901960784,"The score is 0.31 because the actual output aligns with most context points, as shown by numerous factual alignments, but it omits several specific details present in the context (e.g., handwashing stations running out of water, registration list limitations, and inequities in support), leading to a moderate level of hallucination."
77,19,1,1,50,2399,0.8,"The score is 0.80 because the summary includes extra information about the number of feedback forms (44) that is not present in the original text, and it omits specific feedback about volunteers being very busy and having little time for questions, which the original text addresses. However, there are no direct contradictions, so the summary is generally accurate but not fully comprehensive.",0.0,"The score is 0.00 because there are numerous factual alignments between the actual output and the contexts, with no contradictions, indicating the output is fully grounded and contains no hallucinations."
78,20,0,1,50,2904,0.4,"The score is 0.40 because the summary introduces unsupported details (such as the number of feedback forms and specific IDs), adds qualifiers not present in the original text, and omits several points that the original text addresses, such as feedback about reminders, mask distribution, and volunteer availability.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
